Time,Balance,Product,Value,Unit
May 2022,Net Electricity Production,Electricity,351068.4671,GWh
May 2022,Net Electricity Production,Nuclear,63350.602,GWh
May 2022,Net Electricity Production,Total Combustible Fuels,199706.2697,GWh
May 2022,Net Electricity Production,"Coal, Peat and Manufactured Gases",65524.3591,GWh
May 2022,Net Electricity Production,Oil and Petroleum Products,3031.027,GWh
May 2022,Net Electricity Production,Natural Gas,125860.8168,GWh
May 2022,Net Electricity Production,Combustible Renewables,4602.267,GWh
May 2022,Net Electricity Production,Other Combustible Non-Renewables,687.7998,GWh
May 2022,Net Electricity Production,Hydro,24764.9635,GWh
May 2022,Net Electricity Production,Wind,41966.5883,GWh
May 2022,Net Electricity Production,Solar,19704.3098,GWh
May 2022,Net Electricity Production,Geothermal,1306.4445,GWh
May 2022,Net Electricity Production,Not Specified,269.2893,GWh
May 2022,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",92344.5732,GWh
May 2022,Total Imports,Electricity,4645.596,GWh
May 2022,Total Exports,Electricity,1340.8778,GWh
May 2022,Used for pumped storage,Electricity,2349.8427,GWh
May 2022,Distribution Losses,Electricity,30126.5026,GWh
May 2022,Final Consumption (Calculated),Electricity,321896.84,GWh
April 2022,Net Electricity Production,Electricity,310529.7113,GWh
April 2022,Net Electricity Production,Nuclear,55262.4782,GWh
April 2022,Net Electricity Production,Total Combustible Fuels,169417.2712,GWh
April 2022,Net Electricity Production,"Coal, Peat and Manufactured Gases",57872.8483,GWh
April 2022,Net Electricity Production,Oil and Petroleum Products,2449.4598,GWh
April 2022,Net Electricity Production,Natural Gas,104252.723,GWh
April 2022,Net Electricity Production,Combustible Renewables,4178.2771,GWh
April 2022,Net Electricity Production,Other Combustible Non-Renewables,663.9629,GWh
April 2022,Net Electricity Production,Hydro,20501.602,GWh
April 2022,Net Electricity Production,Wind,46297.9676,GWh
April 2022,Net Electricity Production,Solar,17540.4034,GWh
April 2022,Net Electricity Production,Geothermal,1247.7303,GWh
April 2022,Net Electricity Production,Not Specified,262.2585,GWh
April 2022,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",89765.9804,GWh
April 2022,Total Imports,Electricity,3076.6781,GWh
April 2022,Total Exports,Electricity,1352.7846,GWh
April 2022,Used for pumped storage,Electricity,1485.6791,GWh
April 2022,Distribution Losses,Electricity,17600.4595,GWh
April 2022,Final Consumption (Calculated),Electricity,293167.4663,GWh
March 2022,Net Electricity Production,Electricity,332002.0391,GWh
March 2022,Net Electricity Production,Nuclear,63122.7901,GWh
March 2022,Net Electricity Production,Total Combustible Fuels,181973.5868,GWh
March 2022,Net Electricity Production,"Coal, Peat and Manufactured Gases",63746.3781,GWh
March 2022,Net Electricity Production,Oil and Petroleum Products,2677.4793,GWh
March 2022,Net Electricity Production,Natural Gas,110313.8105,GWh
March 2022,Net Electricity Production,Combustible Renewables,4557.7947,GWh
March 2022,Net Electricity Production,Other Combustible Non-Renewables,678.1242,GWh
March 2022,Net Electricity Production,Hydro,26527.3122,GWh
March 2022,Net Electricity Production,Wind,43307.819,GWh
March 2022,Net Electricity Production,Solar,15478.7412,GWh
March 2022,Net Electricity Production,Geothermal,1296.8948,GWh
March 2022,Net Electricity Production,Not Specified,294.8951,GWh
March 2022,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",91168.5618,GWh
March 2022,Total Imports,Electricity,4533.2537,GWh
March 2022,Total Exports,Electricity,1778.2595,GWh
March 2022,Used for pumped storage,Electricity,1890.0455,GWh
March 2022,Distribution Losses,Electricity,16161.1578,GWh
March 2022,Final Consumption (Calculated),Electricity,316705.83,GWh
February 2022,Net Electricity Production,Electricity,333215.4065,GWh
February 2022,Net Electricity Production,Nuclear,61831.6243,GWh
February 2022,Net Electricity Production,Total Combustible Fuels,195679.5768,GWh
February 2022,Net Electricity Production,"Coal, Peat and Manufactured Gases",73823.5645,GWh
February 2022,Net Electricity Production,Oil and Petroleum Products,3112.3423,GWh
February 2022,Net Electricity Production,Natural Gas,113693.5688,GWh
February 2022,Net Electricity Production,Combustible Renewables,4413.0556,GWh
February 2022,Net Electricity Production,Other Combustible Non-Renewables,637.0456,GWh
February 2022,Net Electricity Production,Hydro,24006.6379,GWh
February 2022,Net Electricity Production,Wind,38227.1363,GWh
February 2022,Net Electricity Production,Solar,11992.1083,GWh
February 2022,Net Electricity Production,Geothermal,1222.2091,GWh
February 2022,Net Electricity Production,Not Specified,256.1137,GWh
February 2022,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",79861.1472,GWh
February 2022,Total Imports,Electricity,4615.1695,GWh
February 2022,Total Exports,Electricity,1378.8449,GWh
February 2022,Used for pumped storage,Electricity,1793.7576,GWh
