Time,Balance,Product,Value,Unit
July 2016,Net Electricity Production,Geothermal,7.328,GWh
July 2016,Net Electricity Production,Other Renewables,41.199,GWh
July 2016,Net Electricity Production,Not Specified,46.626,GWh
July 2016,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",7971.426,GWh
July 2016,Total Imports,Electricity,1080.987,GWh
July 2016,Total Exports,Electricity,5364.549,GWh
July 2016,Used for pumped storage,Electricity,468.261,GWh
July 2016,Distribution Losses,Electricity,2448.581,GWh
July 2016,Final Consumption (Calculated),Electricity,31781.783,GWh
June 2016,Net Electricity Production,Electricity,40591.848,GWh
June 2016,Net Electricity Production,Nuclear,28645.564,GWh
June 2016,Net Electricity Production,Total Combustible Fuels,2430.015,GWh
June 2016,Net Electricity Production,"Coal, Peat and Manufactured Gases",445.989,GWh
June 2016,Net Electricity Production,Oil and Petroleum Products,249.678,GWh
June 2016,Net Electricity Production,Natural Gas,1273.466,GWh
June 2016,Net Electricity Production,Combustible Renewables,273.956,GWh
June 2016,Net Electricity Production,Other Combustible Non-Renewables,186.926,GWh
June 2016,Net Electricity Production,Hydro,7289.999,GWh
June 2016,Net Electricity Production,Wind,1101.969,GWh
June 2016,Net Electricity Production,Solar,1029.148,GWh
June 2016,Net Electricity Production,Geothermal,7.328,GWh
June 2016,Net Electricity Production,Other Renewables,41.199,GWh
June 2016,Net Electricity Production,Not Specified,46.626,GWh
June 2016,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",9743.599,GWh
June 2016,Total Imports,Electricity,383.944,GWh
June 2016,Total Exports,Electricity,7058.825,GWh
June 2016,Used for pumped storage,Electricity,553.067,GWh
June 2016,Distribution Losses,Electricity,2277.323,GWh
June 2016,Final Consumption (Calculated),Electricity,31086.577,GWh
May 2016,Net Electricity Production,Electricity,41149.229,GWh
May 2016,Net Electricity Production,Nuclear,29445.13,GWh
May 2016,Net Electricity Production,Total Combustible Fuels,2381.115,GWh
May 2016,Net Electricity Production,"Coal, Peat and Manufactured Gases",436.266,GWh
May 2016,Net Electricity Production,Oil and Petroleum Products,244.235,GWh
May 2016,Net Electricity Production,Natural Gas,1245.704,GWh
May 2016,Net Electricity Production,Combustible Renewables,267.984,GWh
May 2016,Net Electricity Production,Other Combustible Non-Renewables,186.926,GWh
May 2016,Net Electricity Production,Hydro,6623.449,GWh
May 2016,Net Electricity Production,Wind,1591.796,GWh
May 2016,Net Electricity Production,Solar,1012.586,GWh
May 2016,Net Electricity Production,Geothermal,7.328,GWh
May 2016,Net Electricity Production,Other Renewables,41.199,GWh
May 2016,Net Electricity Production,Not Specified,46.626,GWh
May 2016,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",9544.342,GWh
May 2016,Total Imports,Electricity,846.241,GWh
May 2016,Total Exports,Electricity,6117.507,GWh
May 2016,Used for pumped storage,Electricity,614.614,GWh
May 2016,Distribution Losses,Electricity,2463.15,GWh
May 2016,Final Consumption (Calculated),Electricity,32800.199,GWh
April 2016,Net Electricity Production,Electricity,43773.691,GWh
April 2016,Net Electricity Production,Nuclear,31058.259,GWh
April 2016,Net Electricity Production,Total Combustible Fuels,3446.122,GWh
April 2016,Net Electricity Production,"Coal, Peat and Manufactured Gases",648.019,GWh
April 2016,Net Electricity Production,Oil and Petroleum Products,362.781,GWh
April 2016,Net Electricity Production,Natural Gas,1850.339,GWh
April 2016,Net Electricity Production,Combustible Renewables,398.057,GWh
April 2016,Net Electricity Production,Other Combustible Non-Renewables,186.926,GWh
April 2016,Net Electricity Production,Hydro,6591.294,GWh
April 2016,Net Electricity Production,Wind,1724.016,GWh
April 2016,Net Electricity Production,Solar,858.847,GWh
April 2016,Net Electricity Production,Geothermal,7.328,GWh
April 2016,Net Electricity Production,Other Renewables,41.199,GWh
April 2016,Net Electricity Production,Not Specified,46.626,GWh
April 2016,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",9620.741,GWh
April 2016,Total Imports,Electricity,1636.805,GWh
April 2016,Total Exports,Electricity,5329.452,GWh
April 2016,Used for pumped storage,Electricity,407.878,GWh
April 2016,Distribution Losses,Electricity,3015.433,GWh
April 2016,Final Consumption (Calculated),Electricity,36657.733,GWh
March 2016,Net Electricity Production,Electricity,53124.257,GWh
March 2016,Net Electricity Production,Nuclear,37177.228,GWh
March 2016,Net Electricity Production,Total Combustible Fuels,5900.764,GWh
March 2016,Net Electricity Production,"Coal, Peat and Manufactured Gases",1136.07,GWh
March 2016,Net Electricity Production,Oil and Petroleum Products,636.007,GWh
March 2016,Net Electricity Production,Natural Gas,3243.91,GWh
March 2016,Net Electricity Production,Combustible Renewables,697.851,GWh
March 2016,Net Electricity Production,Other Combustible Non-Renewables,186.926,GWh
March 2016,Net Electricity Production,Hydro,6738.884,GWh
March 2016,Net Electricity Production,Wind,2509.297,GWh
March 2016,Net Electricity Production,Solar,702.931,GWh
March 2016,Net Electricity Production,Geothermal,7.328,GWh
March 2016,Net Electricity Production,Other Renewables,41.199,GWh
March 2016,Net Electricity Production,Not Specified,46.626,GWh
March 2016,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",10697.49,GWh
March 2016,Total Imports,Electricity,1477.918,GWh
March 2016,Total Exports,Electricity,5703.161,GWh
March 2016,Used for pumped storage,Electricity,555.239,GWh
March 2016,Distribution Losses,Electricity,3746.478,GWh
March 2016,Final Consumption (Calculated),Electricity,44597.297,GWh
February 2016,Net Electricity Production,Electricity,52927.983,GWh
February 2016,Net Electricity Production,Nuclear,37323.254,GWh
February 2016,Net Electricity Production,Total Combustible Fuels,5051.179,GWh
February 2016,Net Electricity Production,"Coal, Peat and Manufactured Gases",967.149,GWh
February 2016,Net Electricity Production,Oil and Petroleum Products,541.44,GWh
February 2016,Net Electricity Production,Natural Gas,2761.576,GWh
February 2016,Net Electricity Production,Combustible Renewables,594.088,GWh
February 2016,Net Electricity Production,Other Combustible Non-Renewables,186.926,GWh
February 2016,Net Electricity Production,Hydro,7073.672,GWh
February 2016,Net Electricity Production,Wind,2954.941,GWh
February 2016,Net Electricity Production,Solar,429.784,GWh
February 2016,Net Electricity Production,Geothermal,7.328,GWh
February 2016,Net Electricity Production,Other Renewables,41.199,GWh
February 2016,Net Electricity Production,Not Specified,46.626,GWh
February 2016,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",11101.012,GWh
February 2016,Total Imports,Electricity,1216.314,GWh
February 2016,Total Exports,Electricity,6160.211,GWh
February 2016,Used for pumped storage,Electricity,590.24,GWh
February 2016,Distribution Losses,Electricity,3759.835,GWh
February 2016,Final Consumption (Calculated),Electricity,43634.011,GWh
January 2016,Net Electricity Production,Electricity,57018.088,GWh
January 2016,Net Electricity Production,Nuclear,41588.517,GWh
January 2016,Net Electricity Production,Total Combustible Fuels,6355.354,GWh
January 2016,Net Electricity Production,"Coal, Peat and Manufactured Gases",1226.456,GWh
January 2016,Net Electricity Production,Oil and Petroleum Products,686.607,GWh
January 2016,Net Electricity Production,Natural Gas,3501.994,GWh
January 2016,Net Electricity Production,Combustible Renewables,753.371,GWh
January 2016,Net Electricity Production,Other Combustible Non-Renewables,186.926,GWh
January 2016,Net Electricity Production,Hydro,5778.462,GWh
January 2016,Net Electricity Production,Wind,2920.09,GWh
January 2016,Net Electricity Production,Solar,280.512,GWh
January 2016,Net Electricity Production,Geothermal,7.328,GWh
January 2016,Net Electricity Production,Other Renewables,41.199,GWh
January 2016,Net Electricity Production,Not Specified,46.626,GWh
January 2016,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",9780.962,GWh
January 2016,Total Imports,Electricity,1540.185,GWh
January 2016,Total Exports,Electricity,6628.361,GWh
January 2016,Used for pumped storage,Electricity,786.096,GWh
January 2016,Distribution Losses,Electricity,4239.943,GWh
January 2016,Final Consumption (Calculated),Electricity,46903.873,GWh
December 2015,Net Electricity Production,Electricity,52863.358,GWh
December 2015,Net Electricity Production,Nuclear,40288.117,GWh
December 2015,Net Electricity Production,Total Combustible Fuels,5826.422,GWh
December 2015,Net Electricity Production,"Coal, Peat and Manufactured Gases",1656.399,GWh
December 2015,Net Electricity Production,Oil and Petroleum Products,760.488,GWh
December 2015,Net Electricity Production,Natural Gas,2409.333,GWh
December 2015,Net Electricity Production,Combustible Renewables,743.219,GWh
December 2015,Net Electricity Production,Other Combustible Non-Renewables,256.983,GWh
December 2015,Net Electricity Production,Hydro,3715.394,GWh
December 2015,Net Electricity Production,Wind,2683.683,GWh
December 2015,Net Electricity Production,Solar,243.623,GWh
December 2015,Net Electricity Production,Geothermal,6.902,GWh
December 2015,Net Electricity Production,Other Renewables,40.121,GWh
December 2015,Net Electricity Production,Not Specified,59.095,GWh
December 2015,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",7432.942,GWh
December 2015,Total Imports,Electricity,761.712,GWh
December 2015,Total Exports,Electricity,7109.262,GWh
December 2015,Used for pumped storage,Electricity,778.586,GWh
December 2015,Distribution Losses,Electricity,3599.836,GWh
December 2015,Final Consumption (Calculated),Electricity,42137.386,GWh
November 2015,Net Electricity Production,Electricity,48600.692,GWh
November 2015,Net Electricity Production,Nuclear,35680.943,GWh
November 2015,Net Electricity Production,Total Combustible Fuels,6273.286,GWh
November 2015,Net Electricity Production,"Coal, Peat and Manufactured Gases",1783.439,GWh
November 2015,Net Electricity Production,Oil and Petroleum Products,818.814,GWh
November 2015,Net Electricity Production,Natural Gas,2594.119,GWh
November 2015,Net Electricity Production,Combustible Renewables,800.221,GWh
November 2015,Net Electricity Production,Other Combustible Non-Renewables,276.692,GWh
November 2015,Net Electricity Production,Hydro,3583.672,GWh
November 2015,Net Electricity Production,Wind,2584.449,GWh
November 2015,Net Electricity Production,Solar,372.225,GWh
November 2015,Net Electricity Production,Geothermal,6.902,GWh
November 2015,Net Electricity Production,Other Renewables,40.121,GWh
November 2015,Net Electricity Production,Not Specified,59.095,GWh
November 2015,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",7387.59,GWh
November 2015,Total Imports,Electricity,906.355,GWh
November 2015,Total Exports,Electricity,6842.934,GWh
November 2015,Used for pumped storage,Electricity,563.181,GWh
November 2015,Distribution Losses,Electricity,3151.625,GWh
November 2015,Final Consumption (Calculated),Electricity,38949.307,GWh
October 2015,Net Electricity Production,Electricity,45073.601,GWh
October 2015,Net Electricity Production,Nuclear,34489.669,GWh
October 2015,Net Electricity Production,Total Combustible Fuels,4711.324,GWh
October 2015,Net Electricity Production,"Coal, Peat and Manufactured Gases",1339.387,GWh
October 2015,Net Electricity Production,Oil and Petroleum Products,614.941,GWh
October 2015,Net Electricity Production,Natural Gas,1948.22,GWh
October 2015,Net Electricity Production,Combustible Renewables,600.977,GWh
October 2015,Net Electricity Production,Other Combustible Non-Renewables,207.8,GWh
October 2015,Net Electricity Production,Hydro,3921.785,GWh
October 2015,Net Electricity Production,Wind,1293.634,GWh
October 2015,Net Electricity Production,Solar,551.071,GWh
October 2015,Net Electricity Production,Geothermal,6.902,GWh
October 2015,Net Electricity Production,Other Renewables,40.121,GWh
October 2015,Net Electricity Production,Not Specified,59.095,GWh
October 2015,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",6414.49,GWh
October 2015,Total Imports,Electricity,1051.711,GWh
October 2015,Total Exports,Electricity,5915.105,GWh
October 2015,Used for pumped storage,Electricity,439.599,GWh
October 2015,Distribution Losses,Electricity,2940.131,GWh
October 2015,Final Consumption (Calculated),Electricity,36830.476,GWh
September 2015,Net Electricity Production,Electricity,39475.143,GWh
September 2015,Net Electricity Production,Nuclear,30643.271,GWh
September 2015,Net Electricity Production,Total Combustible Fuels,2827.811,GWh
September 2015,Net Electricity Production,"Coal, Peat and Manufactured Gases",803.921,GWh
September 2015,Net Electricity Production,Oil and Petroleum Products,369.097,GWh
September 2015,Net Electricity Production,Natural Gas,1169.352,GWh
September 2015,Net Electricity Production,Combustible Renewables,360.716,GWh
September 2015,Net Electricity Production,Other Combustible Non-Renewables,124.725,GWh
September 2015,Net Electricity Production,Hydro,3467.924,GWh
September 2015,Net Electricity Production,Wind,1683.88,GWh
September 2015,Net Electricity Production,Solar,746.139,GWh
September 2015,Net Electricity Production,Geothermal,6.902,GWh
September 2015,Net Electricity Production,Other Renewables,40.121,GWh
September 2015,Net Electricity Production,Not Specified,59.095,GWh
September 2015,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",6305.682,GWh
September 2015,Total Imports,Electricity,667.869,GWh
September 2015,Total Exports,Electricity,5827.161,GWh
September 2015,Used for pumped storage,Electricity,423.291,GWh
September 2015,Distribution Losses,Electricity,2328.265,GWh
September 2015,Final Consumption (Calculated),Electricity,31564.294,GWh
August 2015,Net Electricity Production,Electricity,39235.372,GWh
August 2015,Net Electricity Production,Nuclear,31994.513,GWh
August 2015,Net Electricity Production,Total Combustible Fuels,1597.201,GWh
August 2015,Net Electricity Production,"Coal, Peat and Manufactured Gases",454.07,GWh
August 2015,Net Electricity Production,Oil and Petroleum Products,208.473,GWh
August 2015,Net Electricity Production,Natural Gas,660.472,GWh
August 2015,Net Electricity Production,Combustible Renewables,203.739,GWh
August 2015,Net Electricity Production,Other Combustible Non-Renewables,70.447,GWh
August 2015,Net Electricity Production,Hydro,3483.925,GWh
August 2015,Net Electricity Production,Wind,1143.239,GWh
August 2015,Net Electricity Production,Solar,910.375,GWh
August 2015,Net Electricity Production,Geothermal,6.902,GWh
August 2015,Net Electricity Production,Other Renewables,40.121,GWh
August 2015,Net Electricity Production,Not Specified,59.095,GWh
August 2015,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",5788.301,GWh
August 2015,Total Imports,Electricity,345.753,GWh
August 2015,Total Exports,Electricity,7239.567,GWh
August 2015,Used for pumped storage,Electricity,481.298,GWh
August 2015,Distribution Losses,Electricity,2272.816,GWh
August 2015,Final Consumption (Calculated),Electricity,29587.445,GWh
July 2015,Net Electricity Production,Electricity,42091.022,GWh
July 2015,Net Electricity Production,Nuclear,33272.066,GWh
July 2015,Net Electricity Production,Total Combustible Fuels,2164.826,GWh
July 2015,Net Electricity Production,"Coal, Peat and Manufactured Gases",615.441,GWh
July 2015,Net Electricity Production,Oil and Petroleum Products,282.562,GWh
July 2015,Net Electricity Production,Natural Gas,895.196,GWh
July 2015,Net Electricity Production,Combustible Renewables,276.146,GWh
July 2015,Net Electricity Production,Other Combustible Non-Renewables,95.483,GWh
July 2015,Net Electricity Production,Hydro,4122.702,GWh
July 2015,Net Electricity Production,Wind,1421.655,GWh
July 2015,Net Electricity Production,Solar,1003.655,GWh
July 2015,Net Electricity Production,Geothermal,6.902,GWh
July 2015,Net Electricity Production,Other Renewables,40.121,GWh
July 2015,Net Electricity Production,Not Specified,59.095,GWh
July 2015,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",6871.181,GWh
July 2015,Total Imports,Electricity,768.268,GWh
July 2015,Total Exports,Electricity,7066.951,GWh
July 2015,Used for pumped storage,Electricity,522.502,GWh
July 2015,Distribution Losses,Electricity,2506.556,GWh
July 2015,Final Consumption (Calculated),Electricity,32763.281,GWh
June 2015,Net Electricity Production,Electricity,40227.363,GWh
June 2015,Net Electricity Production,Nuclear,30718.85,GWh
June 2015,Net Electricity Production,Total Combustible Fuels,1414.008,GWh
June 2015,Net Electricity Production,"Coal, Peat and Manufactured Gases",401.99,GWh
June 2015,Net Electricity Production,Oil and Petroleum Products,184.562,GWh
June 2015,Net Electricity Production,Natural Gas,584.718,GWh
June 2015,Net Electricity Production,Combustible Renewables,180.371,GWh
June 2015,Net Electricity Production,Other Combustible Non-Renewables,62.367,GWh
June 2015,Net Electricity Production,Hydro,5735.575,GWh
June 2015,Net Electricity Production,Wind,1274.133,GWh
June 2015,Net Electricity Production,Solar,978.679,GWh
June 2015,Net Electricity Production,Geothermal,6.902,GWh
June 2015,Net Electricity Production,Other Renewables,40.121,GWh
June 2015,Net Electricity Production,Not Specified,59.095,GWh
June 2015,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",8215.781,GWh
June 2015,Total Imports,Electricity,525.044,GWh
June 2015,Total Exports,Electricity,6590.116,GWh
June 2015,Used for pumped storage,Electricity,642.602,GWh
June 2015,Distribution Losses,Electricity,2265.654,GWh
June 2015,Final Consumption (Calculated),Electricity,31254.037,GWh
May 2015,Net Electricity Production,Electricity,40952.961,GWh
May 2015,Net Electricity Production,Nuclear,30329.492,GWh
May 2015,Net Electricity Production,Total Combustible Fuels,1434.876,GWh
May 2015,Net Electricity Production,"Coal, Peat and Manufactured Gases",407.922,GWh
May 2015,Net Electricity Production,Oil and Petroleum Products,187.286,GWh
May 2015,Net Electricity Production,Natural Gas,593.348,GWh
May 2015,Net Electricity Production,Combustible Renewables,183.033,GWh
May 2015,Net Electricity Production,Other Combustible Non-Renewables,63.287,GWh
May 2015,Net Electricity Production,Hydro,6563.486,GWh
May 2015,Net Electricity Production,Wind,1613.2,GWh
May 2015,Net Electricity Production,Solar,905.79,GWh
May 2015,Net Electricity Production,Geothermal,6.902,GWh
May 2015,Net Electricity Production,Other Renewables,40.121,GWh
May 2015,Net Electricity Production,Not Specified,59.095,GWh
May 2015,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",9312.532,GWh
May 2015,Total Imports,Electricity,619.158,GWh
May 2015,Total Exports,Electricity,6591.284,GWh
May 2015,Used for pumped storage,Electricity,740.046,GWh
May 2015,Distribution Losses,Electricity,2358.791,GWh
May 2015,Final Consumption (Calculated),Electricity,31881.999,GWh
April 2015,Net Electricity Production,Electricity,41921.598,GWh
April 2015,Net Electricity Production,Nuclear,31187.158,GWh
April 2015,Net Electricity Production,Total Combustible Fuels,2510.003,GWh
April 2015,Net Electricity Production,"Coal, Peat and Manufactured Gases",713.571,GWh
April 2015,Net Electricity Production,Oil and Petroleum Products,327.616,GWh
April 2015,Net Electricity Production,Natural Gas,1037.933,GWh
April 2015,Net Electricity Production,Combustible Renewables,320.176,GWh
April 2015,Net Electricity Production,Other Combustible Non-Renewables,110.707,GWh
April 2015,Net Electricity Production,Hydro,5852.154,GWh
April 2015,Net Electricity Production,Wind,1463.463,GWh
April 2015,Net Electricity Production,Solar,802.702,GWh
April 2015,Net Electricity Production,Geothermal,6.902,GWh
April 2015,Net Electricity Production,Other Renewables,40.121,GWh
April 2015,Net Electricity Production,Not Specified,59.095,GWh
April 2015,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",8485.518,GWh
April 2015,Total Imports,Electricity,1102.089,GWh
April 2015,Total Exports,Electricity,5172.345,GWh
April 2015,Used for pumped storage,Electricity,549.981,GWh
April 2015,Distribution Losses,Electricity,2677.844,GWh
April 2015,Final Consumption (Calculated),Electricity,34623.517,GWh
March 2015,Net Electricity Production,Electricity,51825.347,GWh
March 2015,Net Electricity Production,Nuclear,36915.156,GWh
March 2015,Net Electricity Production,Total Combustible Fuels,5609.902,GWh
March 2015,Net Electricity Production,"Coal, Peat and Manufactured Gases",1594.845,GWh
March 2015,Net Electricity Production,Oil and Petroleum Products,732.227,GWh
March 2015,Net Electricity Production,Natural Gas,2319.798,GWh
March 2015,Net Electricity Production,Combustible Renewables,715.6,GWh
March 2015,Net Electricity Production,Other Combustible Non-Renewables,247.433,GWh
March 2015,Net Electricity Production,Hydro,6572.876,GWh
March 2015,Net Electricity Production,Wind,2027.299,GWh
March 2015,Net Electricity Production,Solar,593.997,GWh
March 2015,Net Electricity Production,Geothermal,6.902,GWh
March 2015,Net Electricity Production,Other Renewables,40.121,GWh
March 2015,Net Electricity Production,Not Specified,59.095,GWh
March 2015,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",9956.795,GWh
March 2015,Total Imports,Electricity,868.904,GWh
March 2015,Total Exports,Electricity,5188.864,GWh
March 2015,Used for pumped storage,Electricity,611.782,GWh
March 2015,Distribution Losses,Electricity,3476.236,GWh
March 2015,Final Consumption (Calculated),Electricity,43417.369,GWh
February 2015,Net Electricity Production,Electricity,53346.919,GWh
February 2015,Net Electricity Production,Nuclear,37482.953,GWh
February 2015,Net Electricity Production,Total Combustible Fuels,6984.265,GWh
February 2015,Net Electricity Production,"Coal, Peat and Manufactured Gases",1985.564,GWh
February 2015,Net Electricity Production,Oil and Petroleum Products,911.614,GWh
February 2015,Net Electricity Production,Natural Gas,2888.122,GWh
February 2015,Net Electricity Production,Combustible Renewables,890.914,GWh
February 2015,Net Electricity Production,Other Combustible Non-Renewables,308.051,GWh
February 2015,Net Electricity Production,Hydro,6470.196,GWh
February 2015,Net Electricity Production,Wind,1920.625,GWh
February 2015,Net Electricity Production,Solar,382.762,GWh
February 2015,Net Electricity Production,Geothermal,6.902,GWh
February 2015,Net Electricity Production,Other Renewables,40.121,GWh
February 2015,Net Electricity Production,Not Specified,59.095,GWh
February 2015,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",9711.52,GWh
February 2015,Total Imports,Electricity,1564.889,GWh
February 2015,Total Exports,Electricity,4537.641,GWh
February 2015,Used for pumped storage,Electricity,458.894,GWh
February 2015,Distribution Losses,Electricity,4068.694,GWh
February 2015,Final Consumption (Calculated),Electricity,45846.578,GWh
January 2015,Net Electricity Production,Electricity,59513.409,GWh
January 2015,Net Electricity Production,Nuclear,43792.628,GWh
January 2015,Net Electricity Production,Total Combustible Fuels,6758.512,GWh
January 2015,Net Electricity Production,"Coal, Peat and Manufactured Gases",1921.384,GWh
January 2015,Net Electricity Production,Oil and Petroleum Products,882.148,GWh
January 2015,Net Electricity Production,Natural Gas,2794.769,GWh
January 2015,Net Electricity Production,Combustible Renewables,862.117,GWh
January 2015,Net Electricity Production,Other Combustible Non-Renewables,298.094,GWh
January 2015,Net Electricity Production,Hydro,6282.501,GWh
January 2015,Net Electricity Production,Wind,2311.341,GWh
January 2015,Net Electricity Production,Solar,262.31,GWh
January 2015,Net Electricity Production,Geothermal,6.902,GWh
January 2015,Net Electricity Production,Other Renewables,40.121,GWh
January 2015,Net Electricity Production,Not Specified,59.095,GWh
January 2015,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",9765.292,GWh
January 2015,Total Imports,Electricity,779.248,GWh
January 2015,Total Exports,Electricity,5942.769,GWh
January 2015,Used for pumped storage,Electricity,664.5,GWh
January 2015,Distribution Losses,Electricity,4493.983,GWh
January 2015,Final Consumption (Calculated),Electricity,49191.405,GWh
December 2014,Net Electricity Production,Electricity,55903.322,GWh
December 2014,Net Electricity Production,Nuclear,41633.966,GWh
December 2014,Net Electricity Production,Total Combustible Fuels,6069.991,GWh
December 2014,Net Electricity Production,"Coal, Peat and Manufactured Gases",2022.131,GWh
December 2014,Net Electricity Production,Oil and Petroleum Products,940.162,GWh
December 2014,Net Electricity Production,Natural Gas,1926.283,GWh
December 2014,Net Electricity Production,Combustible Renewables,864.715,GWh
December 2014,Net Electricity Production,Other Combustible Non-Renewables,316.7,GWh
December 2014,Net Electricity Production,Hydro,5784.942,GWh
December 2014,Net Electricity Production,Wind,2098.484,GWh
December 2014,Net Electricity Production,Solar,211.449,GWh
December 2014,Net Electricity Production,Geothermal,6.24,GWh
December 2014,Net Electricity Production,Other Renewables,39.552,GWh
December 2014,Net Electricity Production,Not Specified,58.698,GWh
December 2014,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",9005.382,GWh
December 2014,Total Imports,Electricity,932.413,GWh
December 2014,Total Exports,Electricity,5644.986,GWh
December 2014,Used for pumped storage,Electricity,671.207,GWh
December 2014,Distribution Losses,Electricity,3986.382,GWh
December 2014,Final Consumption (Calculated),Electricity,46533.161,GWh
November 2014,Net Electricity Production,Electricity,48154.455,GWh
November 2014,Net Electricity Production,Nuclear,36290.94,GWh
November 2014,Net Electricity Production,Total Combustible Fuels,5050.642,GWh
November 2014,Net Electricity Production,"Coal, Peat and Manufactured Gases",1682.549,GWh
November 2014,Net Electricity Production,Oil and Petroleum Products,782.278,GWh
November 2014,Net Electricity Production,Natural Gas,1602.797,GWh
November 2014,Net Electricity Production,Combustible Renewables,719.501,GWh
November 2014,Net Electricity Production,Other Combustible Non-Renewables,263.516,GWh
November 2014,Net Electricity Production,Hydro,4931.065,GWh
November 2014,Net Electricity Production,Wind,1512.403,GWh
November 2014,Net Electricity Production,Solar,264.916,GWh
November 2014,Net Electricity Production,Geothermal,6.24,GWh
November 2014,Net Electricity Production,Other Renewables,39.552,GWh
November 2014,Net Electricity Production,Not Specified,58.698,GWh
November 2014,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",7473.677,GWh
November 2014,Total Imports,Electricity,593.001,GWh
November 2014,Total Exports,Electricity,6378.305,GWh
November 2014,Used for pumped storage,Electricity,645.267,GWh
November 2014,Distribution Losses,Electricity,3014.89,GWh
November 2014,Final Consumption (Calculated),Electricity,38708.994,GWh
October 2014,Net Electricity Production,Electricity,41791.576,GWh
October 2014,Net Electricity Production,Nuclear,32803.593,GWh
October 2014,Net Electricity Production,Total Combustible Fuels,3278.45,GWh
October 2014,Net Electricity Production,"Coal, Peat and Manufactured Gases",1092.168,GWh
October 2014,Net Electricity Production,Oil and Petroleum Products,507.789,GWh
October 2014,Net Electricity Production,Natural Gas,1040.401,GWh
October 2014,Net Electricity Production,Combustible Renewables,467.04,GWh
October 2014,Net Electricity Production,Other Combustible Non-Renewables,171.052,GWh
October 2014,Net Electricity Production,Hydro,3809.531,GWh
October 2014,Net Electricity Production,Wind,1296.065,GWh
October 2014,Net Electricity Production,Solar,499.447,GWh
October 2014,Net Electricity Production,Geothermal,6.24,GWh
October 2014,Net Electricity Production,Other Renewables,39.552,GWh
October 2014,Net Electricity Production,Not Specified,58.698,GWh
October 2014,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",6117.875,GWh
October 2014,Total Imports,Electricity,730.247,GWh
October 2014,Total Exports,Electricity,4993.529,GWh
October 2014,Used for pumped storage,Electricity,746.078,GWh
October 2014,Distribution Losses,Electricity,2576.247,GWh
October 2014,Final Consumption (Calculated),Electricity,34205.969,GWh
September 2014,Net Electricity Production,Electricity,39540.846,GWh
September 2014,Net Electricity Production,Nuclear,31938.994,GWh
September 2014,Net Electricity Production,Total Combustible Fuels,2299.619,GWh
September 2014,Net Electricity Production,"Coal, Peat and Manufactured Gases",766.085,GWh
September 2014,Net Electricity Production,Oil and Petroleum Products,356.181,GWh
September 2014,Net Electricity Production,Natural Gas,729.773,GWh
September 2014,Net Electricity Production,Combustible Renewables,327.598,GWh
September 2014,Net Electricity Production,Other Combustible Non-Renewables,119.982,GWh
September 2014,Net Electricity Production,Hydro,3812.364,GWh
September 2014,Net Electricity Production,Wind,726.815,GWh
September 2014,Net Electricity Production,Solar,658.563,GWh
September 2014,Net Electricity Production,Geothermal,6.24,GWh
September 2014,Net Electricity Production,Other Renewables,39.552,GWh
September 2014,Net Electricity Production,Not Specified,58.698,GWh
September 2014,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",5571.132,GWh
September 2014,Total Imports,Electricity,649.282,GWh
September 2014,Total Exports,Electricity,5954.387,GWh
September 2014,Used for pumped storage,Electricity,610.007,GWh
September 2014,Distribution Losses,Electricity,2315.682,GWh
September 2014,Final Consumption (Calculated),Electricity,31310.053,GWh
August 2014,Net Electricity Production,Electricity,39742.27,GWh
August 2014,Net Electricity Production,Nuclear,30990.284,GWh
August 2014,Net Electricity Production,Total Combustible Fuels,1507.717,GWh
August 2014,Net Electricity Production,"Coal, Peat and Manufactured Gases",502.274,GWh
August 2014,Net Electricity Production,Oil and Petroleum Products,233.526,GWh
August 2014,Net Electricity Production,Natural Gas,478.467,GWh
August 2014,Net Electricity Production,Combustible Renewables,214.785,GWh
August 2014,Net Electricity Production,Other Combustible Non-Renewables,78.665,GWh
August 2014,Net Electricity Production,Hydro,5370.927,GWh
