Time,Balance,Product,Value,Unit
April 2021,Net Electricity Production,Hydro,8316.2331,GWh
April 2021,Net Electricity Production,Wind,825.1826,GWh
April 2021,Net Electricity Production,Solar,8724.958,GWh
April 2021,Net Electricity Production,Geothermal,243.0356,GWh
April 2021,Net Electricity Production,Other Renewables,0.0,GWh
April 2021,Net Electricity Production,Not Specified,1498.9342,GWh
April 2021,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",20541.8218,GWh
April 2021,Total Imports,Electricity,0.0,GWh
April 2021,Total Exports,Electricity,0.0,GWh
April 2021,Used for pumped storage,Electricity,1154.1317,GWh
April 2021,Distribution Losses,Electricity,4558.6211,GWh
April 2021,Final Consumption (Calculated),Electricity,67811.5115,GWh
March 2021,Net Electricity Production,Electricity,81127.0996,GWh
March 2021,Net Electricity Production,Nuclear,3769.2251,GWh
March 2021,Net Electricity Production,Total Combustible Fuels,60228.4675,GWh
March 2021,Net Electricity Production,"Coal, Peat and Manufactured Gases",24101.7809,GWh
March 2021,Net Electricity Production,Oil and Petroleum Products,2236.4208,GWh
March 2021,Net Electricity Production,Natural Gas,30149.1172,GWh
March 2021,Net Electricity Production,Combustible Renewables,2320.9677,GWh
March 2021,Net Electricity Production,Other Combustible Non-Renewables,1420.1809,GWh
March 2021,Net Electricity Production,Hydro,7350.0708,GWh
March 2021,Net Electricity Production,Wind,919.7803,GWh
March 2021,Net Electricity Production,Solar,7111.9488,GWh
March 2021,Net Electricity Production,Geothermal,248.6729,GWh
March 2021,Net Electricity Production,Other Renewables,0.0,GWh
March 2021,Net Electricity Production,Not Specified,1498.9342,GWh
March 2021,Net Electricity Production,"Total Renewables (Geo, Solar, Wind, Other)",17951.4405,GWh
March 2021,Total Imports,Electricity,0.0,GWh
March 2021,Total Exports,Electricity,0.0,GWh
March 2021,Used for pumped storage,Electricity,769.9975,GWh
March 2021,Distribution Losses,Electricity,5021.4951,GWh
March 2021,Final Consumption (Calculated),Electricity,75335.607,GWh
February 2021,Net Electricity Production,Electricity,81915.5908,GWh
February 2021,Net Electricity Production,Nuclear,2787.5261,GWh
February 2021,Net Electricity Production,Total Combustible Fuels,65813.9412,GWh
February 2021,Net Electricity Production,"Coal, Peat and Manufactured Gases",26260.0201,GWh
February 2021,Net Electricity Production,Oil and Petroleum Products,2458.2659,GWh
February 2021,Net Electricity Production,Natural Gas,33822.7011,GWh
February 2021,Net Electricity Production,Combustible Renewables,2069.7849,GWh
February 2021,Net Electricity Production,Other Combustible Non-Renewables,1203.1692,GWh
February 2021,Net Electricity Production,Hydro,4865.214,GWh
February 2021,Net Electricity Production,Wind,1126.9483,GWh
